id,make,model,year,location,price
2007,BMW,3 Series,1999,Cape Town,52475
2008,BMW,3 Series,1998,Cape Town,52473
2009,BMW,3 Series,1996,Cape Town,49990
2010,BMW,3 Series,2015,Durban,359900
2011,BMW,3 Series,2014,Durban,448000
2012,BMW,3 Series,2013,Durban,229950
2013,BMW,3 Series,2012,Durban,346220
2014,BMW,3 Series,2011,Durban,243956
2015,BMW,3 Series,2010,Durban,212712
2016,BMW,3 Series,2009,Durban,189968
2017,BMW,3 Series,2008,Durban,208639
2018,BMW,3 Series,2007,Durban,125526
2019,BMW,3 Series,2006,Durban,131976
2020,BMW,3 Series,2005,Durban,111945
2021,BMW,3 Series,2004,Durban,141509
2022,BMW,3 Series,2003,Durban,74595
2023,BMW,3 Series,2001,Durban,109990
2024,BMW,3 Series,2000,Durban,59995
2025,BMW,3 Series,1999,Durban,89990
2026,BMW,3 Series,2014,Johannesburg,401366
2027,BMW,3 Series,2013,Johannesburg,380568
2028,BMW,3 Series,2012,Johannesburg,296348
2029,BMW,3 Series,2011,Johannesburg,201790
2030,BMW,3 Series,2010,Johannesburg,236776
2031,BMW,3 Series,2009,Johannesburg,192716
2032,BMW,3 Series,2008,Johannesburg,177275
2033,BMW,3 Series,2007,Johannesburg,196262
2034,BMW,3 Series,2006,Johannesburg,141422
2035,BMW,3 Series,2005,Johannesburg,120639
2036,BMW,3 Series,2004,Johannesburg,107930
2037,BMW,3 Series,2003,Johannesburg,126991
2038,BMW,3 Series,2002,Johannesburg,88387
2039,BMW,3 Series,2001,Johannesburg,90400
2040,BMW,3 Series,2000,Johannesburg,94900
2041,BMW,3 Series,1999,Johannesburg,47445
2042,BMW,3 Series,1998,Johannesburg,44900
2043,BMW,3 Series,2014,Pretoria,409973
2044,BMW,3 Series,2013,Pretoria,350564
2045,BMW,3 Series,2012,Pretoria,336798
2046,BMW,3 Series,2011,Pretoria,253591
2047,BMW,3 Series,2010,Pretoria,247576
2048,BMW,3 Series,2009,Pretoria,216647
2049,BMW,3 Series,2008,Pretoria,167982
2050,BMW,3 Series,2007,Pretoria,153043
2051,BMW,3 Series,2006,Pretoria,124710
2052,BMW,3 Series,2005,Pretoria,112628
2053,BMW,3 Series,2004,Pretoria,77091
2054,BMW,3 Series,2003,Pretoria,85641
2055,BMW,3 Series,2002,Pretoria,61918
2056,BMW,3 Series,2001,Pretoria,104924
2057,BMW,3 Series,2000,Pretoria,59995
2058,BMW,3 Series,1999,Pretoria,129900
2059,BMW,3 Series,2013,Port Elizabeth,317895
2060,BMW,3 Series,2012,Port Elizabeth,338946
2061,BMW,3 Series,2011,Port Elizabeth,174990
2062,BMW,3 Series,2010,Port Elizabeth,239900
2063,BMW,3 Series,2009,Port Elizabeth,207468
2064,BMW,3 Series,2008,Port Elizabeth,204945
2065,BMW,3 Series,2007,Port Elizabeth,225900
2066,BMW,3 Series,2006,Port Elizabeth,137335
2067,BMW,3 Series,2005,Port Elizabeth,106657
2068,BMW,3 Series,2004,Port Elizabeth,75945
2069,BMW,3 Series,2000,Port Elizabeth,64990
2070,BMW,3 Series,2013,Pietermaritzburg,332945
2071,BMW,3 Series,2011,Pietermaritzburg,239990
2072,BMW,3 Series,2010,Pietermaritzburg,219990
2073,BMW,3 Series,2009,Pietermaritzburg,231589
2074,BMW,3 Series,2008,Pietermaritzburg,243325
2075,BMW,3 Series,2007,Pietermaritzburg,184990
2076,BMW,3 Series,2005,Pietermaritzburg,109900
2077,BMW,3 Series,1999,Pietermaritzburg,52995
2078,BMW,3 Series,2016,Benoni,426283
2079,BMW,3 Series,2015,Benoni,442948
2080,BMW,3 Series,2014,Benoni,411052
2081,BMW,3 Series,2013,Benoni,297602
2082,BMW,3 Series,2012,Benoni,243028
2083,BMW,3 Series,2011,Benoni,186353
2084,BMW,3 Series,2010,Benoni,182518
2085,BMW,3 Series,2009,Benoni,161040
2086,BMW,3 Series,2008,Benoni,176070
2087,BMW,3 Series,2007,Benoni,175677
2088,BMW,3 Series,2006,Benoni,110854
2089,BMW,3 Series,2005,Benoni,108445
2090,BMW,3 Series,2004,Benoni,131199
2091,BMW,3 Series,2003,Benoni,130585
2092,BMW,3 Series,2002,Benoni,71874
2093,BMW,3 Series,2001,Benoni,78149
2094,BMW,3 Series,2000,Benoni,59920
2095,BMW,3 Series,1999,Benoni,54950
2096,BMW,3 Series,1998,Benoni,61583
2097,BMW,3 Series,2013,East London,291900
2098,BMW,3 Series,2012,East London,318297
2099,BMW,3 Series,2011,East London,229621
2100,BMW,3 Series,2010,East London,219995
2101,BMW,3 Series,2009,East London,229995
2102,BMW,3 Series,2008,East London,249980
2103,BMW,3 Series,2007,East London,219995
2104,BMW,3 Series,2004,East London,69950
2105,BMW,3 Series,2002,East London,67950
2106,BMW,3 Series,2001,East London,40000
2107,BMW,135i,2008,Cape Town,279995
2108,BMW,135i,2013,Durban,429000
2109,BMW,135i,2012,Pretoria,359900
2110,BMW,135i,2010,Benoni,299950
2111,BMW,135i,2009,Benoni,289950
2112,BMW,135i,2008,Benoni,264900
2113,BMW,125i,2013,Durban,299990
2114,BMW,125i,2011,Durban,329990
2115,BMW,125i,2011,Benoni,229950
2116,BMW,125i,2010,Benoni,239933
2117,BMW,125i,2009,Benoni,219900
2118,BMW,120i,2011,Durban,234990
2119,BMW,120i,2005,Durban,119895
2120,BMW,120i,2009,Johannesburg,249900
2121,BMW,120i,2008,Johannesburg,149900
2122,BMW,120i,2011,Benoni,236300
2123,BMW,120i,2009,Benoni,199950
2124,BMW,120i,2006,Benoni,127400
2125,BMW,120i,2004,Benoni,86445
2126,BMW,120D,2013,Durban,360000
2127,BMW,120D,2012,Durban,295000
2128,BMW,120D,2011,Durban,219000
2129,BMW,120D,2013,Johannesburg,339990
2130,BMW,120D,2005,Pretoria,74900
2131,BMW,120D,2014,Benoni,359000
2132,BMW,120D,2012,Benoni,251730
2133,BMW,120D,2011,Benoni,219995
2134,BMW,120D,2009,Benoni,199925
2135,BMW,120D,2008,Benoni,149000
2136,BMW,120D,2006,Benoni,84900
2137,BMW,118i,2015,Cape Town,443460
2138,BMW,118i,2014,Durban,244333
2139,BMW,118i,2012,Durban,229990
2140,BMW,118i,2010,Durban,169990
2141,BMW,118i,2009,Durban,139990
2142,BMW,118i,2006,Durban,109990
2143,BMW,118i,2014,Johannesburg,319900
2144,BMW,118i,2012,Johannesburg,289900
2145,BMW,118i,2009,Johannesburg,129900
2146,BMW,118i,2015,Benoni,339000
2147,BMW,118i,2014,Benoni,332000
2148,BMW,118i,2012,Benoni,241699
2149,BMW,118i,2011,Benoni,195995
2150,BMW,118i,2009,Benoni,134990
2151,BMW,118i,2008,Benoni,148000
2152,BMW,118i,2007,Benoni,98233
2153,BMW,116i,2014,Durban,263333
2154,BMW,116i,2011,Durban,199990
2155,BMW,116i,2010,Durban,125000
2156,BMW,116i,2011,Johannesburg,199900
2157,BMW,116i,2007,Pretoria,129995
2158,BMW,116i,2015,Benoni,349000
2159,BMW,116i,2014,Benoni,304560
2160,BMW,116i,2012,Benoni,229973
2161,BMW,116i,2010,Benoni,145000
2162,BMW,116i,2008,Benoni,127250
2163,BMW,116i,2007,Benoni,99475
2164,BMW,116i,2005,Benoni,95000
2165,BMW,1 Series,2014,Cape Town,325145
2166,BMW,1 Series,2013,Cape Town,315480
2167,BMW,1 Series,2012,Cape Town,221298
2168,BMW,1 Series,2011,Cape Town,310709
2169,BMW,1 Series,2010,Cape Town,278160
2170,BMW,1 Series,2009,Cape Town,229979
2171,BMW,1 Series,2008,Cape Town,169663
2172,BMW,1 Series,2007,Cape Town,125113
2173,BMW,1 Series,2006,Cape Town,120194
2174,BMW,1 Series,2005,Cape Town,106653
2175,BMW,1 Series,2004,Cape Town,119995
2176,BMW,1 Series,1999,Cape Town,69995
2177,BMW,1 Series,2014,Durban,330000
2178,BMW,1 Series,2013,Durban,249990
2179,BMW,1 Series,2012,Durban,244943
2180,BMW,1 Series,2011,Durban,209990
2181,BMW,1 Series,2010,Durban,279990
2182,BMW,1 Series,2009,Durban,209965
2183,BMW,1 Series,2008,Durban,192468
2184,BMW,1 Series,2007,Durban,154990
2185,BMW,1 Series,2006,Durban,134993
2186,BMW,1 Series,2005,Durban,109989
2187,BMW,1 Series,2014,Johannesburg,352114
2188,BMW,1 Series,2013,Johannesburg,380903
2189,BMW,1 Series,2012,Johannesburg,265800
2190,BMW,1 Series,2011,Johannesburg,261109
2191,BMW,1 Series,2010,Johannesburg,258139
2192,BMW,1 Series,2009,Johannesburg,181530
2193,BMW,1 Series,2008,Johannesburg,205213
2194,BMW,1 Series,2007,Johannesburg,134632
2195,BMW,1 Series,2006,Johannesburg,112071
2196,BMW,1 Series,2005,Johannesburg,112560
2197,BMW,1 Series,2014,Pretoria,354916
2198,BMW,1 Series,2013,Pretoria,249950
2199,BMW,1 Series,2012,Pretoria,293542
2200,BMW,1 Series,2011,Pretoria,293821
2201,BMW,1 Series,2010,Pretoria,273287
2202,BMW,1 Series,2009,Pretoria,221836
2203,BMW,1 Series,2008,Pretoria,182454
2204,BMW,1 Series,2007,Pretoria,139714
2205,BMW,1 Series,2006,Pretoria,128831
2206,BMW,1 Series,2005,Pretoria,107470
2207,BMW,1 Series,2004,Pretoria,109900
2208,BMW,1 Series,2013,Port Elizabeth,242900
2209,BMW,1 Series,2011,Port Elizabeth,239995
2210,BMW,1 Series,2010,Port Elizabeth,284900
2211,BMW,1 Series,2008,Port Elizabeth,187490
2212,BMW,1 Series,2007,Port Elizabeth,129990
2213,BMW,1 Series,2006,Port Elizabeth,116657
2214,BMW,1 Series,2009,Pietermaritzburg,169990
2215,BMW,1 Series,2016,Benoni,397967
2216,BMW,1 Series,2015,Benoni,406256
2217,BMW,1 Series,2014,Benoni,365413
2218,BMW,1 Series,2013,Benoni,280132
2219,BMW,1 Series,2012,Benoni,234628
2220,BMW,1 Series,2011,Benoni,221862
2221,BMW,1 Series,2010,Benoni,212605
2222,BMW,1 Series,2009,Benoni,189199
2223,BMW,1 Series,2008,Benoni,160976
2224,BMW,1 Series,2007,Benoni,117139
2225,BMW,1 Series,2006,Benoni,100865
2226,BMW,1 Series,2005,Benoni,89913
2227,BMW,1 Series,2012,East London,299995
2228,BMW,1 Series,2011,East London,239995
2229,BMW,1 Series,2008,East London,292498
2230,Bentley,Continental,2014,Cape Town,3699999
2231,Bentley,Continental,2013,Cape Town,3349999
2232,Bentley,Continental,2012,Cape Town,2999995
2233,Bentley,Continental,2010,Cape Town,2499999
2234,Bentley,Continental,2006,Cape Town,974995
2235,Bentley,Continental,2005,Cape Town,999995
2236,Bentley,Continental,1993,Cape Town,749998
2237,Bentley,Continental,1992,Cape Town,499995
2238,Bentley,Continental,2006,Durban,1299990
2239,Bentley,Continental,2014,Johannesburg,4800000
2240,Bentley,Continental,2012,Johannesburg,3999999
2241,Bentley,Continental,2011,Johannesburg,3499999
2242,Bentley,Continental,2009,Johannesburg,2099987
2243,Bentley,Continental,2008,Johannesburg,1774487
2244,Bentley,Continental,2013,Pretoria,2799950
2245,Bentley,Continental,2011,Pretoria,2899000
2246,Bentley,Continental,2005,Pretoria,899000
2247,Bentley,Continental,2004,Pretoria,799950
2248,Bentley,Continental,2007,Benoni,1999950
2249,CAM,Inyathi,2009,Pretoria,69900
2250,CMC,Amandla,2013,Johannesburg,159950
2251,CMC,Amandla,2014,Pretoria,109900
2252,Cadillac,SRX,2007,Cape Town,144973
2253,Cadillac,SRX,2007,Johannesburg,110000
2254,Cadillac,SRX,2011,Pretoria,184900
2255,Cadillac,CTS,2008,Johannesburg,150000
2256,Cadillac,CTS,2009,Pretoria,189995
2257,Cadillac,BLS,2008,Cape Town,199995
2258,Cadillac,BLS,2005,Cape Town,89995
2259,Cadillac,BLS,2008,Durban,119950
2260,Cadillac,BLS,2007,Durban,101945
2261,Cadillac,BLS,2007,Johannesburg,124900
2262,Cadillac,BLS,2005,Pretoria,55000
2263,Chana,Maxi Star,2014,Pretoria,79900
2264,Chana,Maxi Star,2012,Pretoria,39900
2265,Chana,Maxi Star,2011,Pretoria,89900
2266,Chana,Maxi Star,2010,Pretoria,49995
2267,Chana,Benni,2011,Johannesburg,49900
2268,Chana,Benni,2011,Pretoria,44995
2269,Chana,Benni,2010,Pretoria,27900
2270,Chana,Benni,2009,Pretoria,39500
2271,Chana,Benni,2008,Pretoria,48630
2272,Chana,Benni,2012,Benoni,44950
2273,Cherry,QQ,2010,Johannesburg,55995
2274,Chevrolet,Trailblazer,2013,Cape Town,332400
2275,Chevrolet,Trailblazer,2015,Durban,392861
2276,Chevrolet,Trailblazer,2014,Durban,409950
2277,Chevrolet,Trailblazer,2013,Durban,311948
2278,Chevrolet,Trailblazer,2012,Durban,352950
2279,Chevrolet,Trailblazer,2011,Durban,299990
2280,Chevrolet,Trailblazer,2015,Johannesburg,389174
2281,Chevrolet,Trailblazer,2014,Johannesburg,413670
2282,Chevrolet,Trailblazer,2013,Johannesburg,360259
2283,Chevrolet,Trailblazer,2012,Johannesburg,369950
2284,Chevrolet,Trailblazer,2016,Pretoria,489900
2285,Chevrolet,Trailblazer,2015,Pretoria,369995
2286,Chevrolet,Trailblazer,2014,Pretoria,400472
2287,Chevrolet,Trailblazer,2013,Pretoria,321823
2288,Chevrolet,Trailblazer,2012,Pretoria,349899
2289,Chevrolet,Trailblazer,2014,Port Elizabeth,419995
2290,Chevrolet,Trailblazer,2013,Port Elizabeth,355993
2291,Chevrolet,Trailblazer,2013,East London,369995
2292,Chevrolet,Spark Lite,2013,Durban,75990
2293,Chevrolet,Spark Lite,2013,Johannesburg,76849
2294,Chevrolet,Spark Lite,2010,Johannesburg,67475
2295,Chevrolet,Spark Lite,2012,Pretoria,69900
2296,Chevrolet,Spark Lite,2009,Pretoria,64990
2297,Chevrolet,Spark Lite,2013,Port Elizabeth,82993
2298,Chevrolet,Spark Lite,2012,Port Elizabeth,74990
2299,Chevrolet,Spark Lite,2009,Benoni,49995
2300,Chevrolet,Spark,2014,Cape Town,100697
2301,Chevrolet,Spark,2013,Cape Town,90636
2302,Chevrolet,Spark,2012,Cape Town,87996
2303,Chevrolet,Spark,2011,Cape Town,84195
2304,Chevrolet,Spark,2010,Cape Town,74995
2305,Chevrolet,Spark,2009,Cape Town,54948
2306,Chevrolet,Spark,2008,Cape Town,74995
2307,Chevrolet,Spark,2007,Cape Town,49995
2308,Chevrolet,Spark,2006,Cape Town,69995
2309,Chevrolet,Spark,2005,Cape Town,49995
2310,Chevrolet,Spark,2015,Durban,114900
2311,Chevrolet,Spark,2014,Durban,97621
2312,Chevrolet,Spark,2013,Durban,96963
2313,Chevrolet,Spark,2012,Durban,85850
2314,Chevrolet,Spark,2011,Durban,82152
2315,Chevrolet,Spark,2010,Durban,70735
2316,Chevrolet,Spark,2009,Durban,56446
2317,Chevrolet,Spark,2005,Durban,49995
2318,Chevrolet,Spark,2015,Johannesburg,129940
2319,Chevrolet,Spark,2014,Johannesburg,99517
2320,Chevrolet,Spark,2013,Johannesburg,93249
2321,Chevrolet,Spark,2012,Johannesburg,88117
2322,Chevrolet,Spark,2011,Johannesburg,81472
2323,Chevrolet,Spark,2010,Johannesburg,72858
2324,Chevrolet,Spark,2009,Johannesburg,55411
2325,Chevrolet,Spark,2008,Johannesburg,53282
2326,Chevrolet,Spark,2007,Johannesburg,59994
2327,Chevrolet,Spark,2005,Johannesburg,39900
2328,Chevrolet,Spark,2014,Soweto,105995
2329,Chevrolet,Spark,2013,Soweto,94893
2330,Chevrolet,Spark,2016,Pretoria,116135
2331,Chevrolet,Spark,2015,Pretoria,131000
2332,Chevrolet,Spark,2014,Pretoria,102535
2333,Chevrolet,Spark,2013,Pretoria,112496
2334,Chevrolet,Spark,2012,Pretoria,81698
2335,Chevrolet,Spark,2011,Pretoria,82964
2336,Chevrolet,Spark,2010,Pretoria,80585
2337,Chevrolet,Spark,2009,Pretoria,53262
2338,Chevrolet,Spark,2008,Pretoria,50938
2339,Chevrolet,Spark,2006,Pretoria,81700
2340,Chevrolet,Spark,2015,Port Elizabeth,105400
2341,Chevrolet,Spark,2014,Port Elizabeth,95265
2342,Chevrolet,Spark,2013,Port Elizabeth,97878
2343,Chevrolet,Spark,2012,Port Elizabeth,85691
2344,Chevrolet,Spark,2011,Port Elizabeth,80468
2345,Chevrolet,Spark,2010,Port Elizabeth,77469
2346,Chevrolet,Spark,2009,Port Elizabeth,62990
2347,Chevrolet,Spark,2007,Port Elizabeth,43493
2348,Chevrolet,Spark,2015,Pietermaritzburg,112945
2349,Chevrolet,Spark,2014,Pietermaritzburg,105172
2350,Chevrolet,Spark,2012,Pietermaritzburg,75990
2351,Chevrolet,Spark,2011,Pietermaritzburg,119993
2352,Chevrolet,Spark,2010,Pietermaritzburg,89990
2353,Chevrolet,Spark,2014,Benoni,94950
2354,Chevrolet,Spark,2013,Benoni,101647
2355,Chevrolet,Spark,2012,Benoni,83250
2356,Chevrolet,Spark,2011,Benoni,59000
2357,Chevrolet,Spark,2010,Benoni,82900
2358,Chevrolet,Spark,2009,Benoni,48498
2359,Chevrolet,Spark,2006,Benoni,44950
2360,Chevrolet,Spark,2014,East London,99788
2361,Chevrolet,Spark,2013,East London,90277
2362,Chevrolet,Spark,2012,East London,85744
2363,Chevrolet,Spark,2011,East London,99988
2364,Chevrolet,Spark,2010,East London,79995
2365,Chevrolet,Sonic,2013,Cape Town,132462
2366,Chevrolet,Sonic,2012,Cape Town,141150
2367,Chevrolet,Sonic,2015,Durban,169950
2368,Chevrolet,Sonic,2014,Durban,161369
2369,Chevrolet,Sonic,2013,Durban,138296
2370,Chevrolet,Sonic,2012,Durban,124782
2371,Chevrolet,Sonic,2016,Johannesburg,199995
2372,Chevrolet,Sonic,2015,Johannesburg,188765
2373,Chevrolet,Sonic,2014,Johannesburg,161718
2374,Chevrolet,Sonic,2013,Johannesburg,134923
2375,Chevrolet,Sonic,2012,Johannesburg,121707
2376,Chevrolet,Sonic,2015,Pretoria,202450
2377,Chevrolet,Sonic,2014,Pretoria,161083
2378,Chevrolet,Sonic,2013,Pretoria,136675
2379,Chevrolet,Sonic,2012,Pretoria,126904
2380,Chevrolet,Sonic,2013,Port Elizabeth,145694
2381,Chevrolet,Sonic,2012,Port Elizabeth,119995
2382,Chevrolet,Sonic,2014,Pietermaritzburg,187785
2383,Chevrolet,Sonic,2013,Pietermaritzburg,149990
2384,Chevrolet,Sonic,2015,Benoni,209950
2385,Chevrolet,Sonic,2013,Benoni,447003
2386,Chevrolet,Sonic,2012,Benoni,121900
2387,Chevrolet,Sonic,2015,East London,161310
2388,Chevrolet,Sonic,2014,East London,174995
2389,Chevrolet,Sonic,2013,East London,139899
2390,Chevrolet,Sonic,2012,East London,126447
2391,Chevrolet,Orlando,2015,Cape Town,249995
2392,Chevrolet,Orlando,2013,Cape Town,229949
2393,Chevrolet,Orlando,2012,Cape Town,189995
2394,Chevrolet,Orlando,2013,Durban,204995
2395,Chevrolet,Orlando,2015,Johannesburg,250650
2396,Chevrolet,Orlando,2014,Johannesburg,239850
2397,Chevrolet,Orlando,2012,Johannesburg,182400
2398,Chevrolet,Orlando,2011,Johannesburg,188267
2399,Chevrolet,Orlando,2014,Pretoria,219950
2400,Chevrolet,Orlando,2013,Pretoria,214925
2401,Chevrolet,Orlando,2012,Pretoria,203296
2402,Chevrolet,Orlando,2014,Pietermaritzburg,239990
2403,Chevrolet,Orlando,2012,Pietermaritzburg,195000
2404,Chevrolet,Optra,2011,Cape Town,84973
2405,Chevrolet,Optra,2010,Cape Town,86995
2406,Chevrolet,Optra,2011,Durban,86617
2407,Chevrolet,Optra,2010,Durban,84970
2408,Chevrolet,Optra,2012,Johannesburg,109973
2409,Chevrolet,Optra,2011,Johannesburg,89900
2410,Chevrolet,Optra,2010,Johannesburg,84900
2411,Chevrolet,Optra,2009,Johannesburg,59900
2412,Chevrolet,Optra,2006,Johannesburg,44900
2413,Chevrolet,Optra,2012,Pretoria,109900
2414,Chevrolet,Optra,2011,Pretoria,106830
2415,Chevrolet,Optra,2010,Pretoria,87900
2416,Chevrolet,Optra,2012,Port Elizabeth,139900
2417,Chevrolet,Optra,2011,Pietermaritzburg,104990
2418,Chevrolet,Optra,2012,Benoni,109900
2419,Chevrolet,Optra,2011,Benoni,101628
2420,Chevrolet,Optra,2010,Benoni,79950
2421,Chevrolet,Optra,2011,East London,92493
2422,Chevrolet,Optra,2010,East London,104995
2423,Chevrolet,Lumina,2012,Cape Town,374948
2424,Chevrolet,Lumina,2011,Cape Town,399995
2425,Chevrolet,Lumina,2009,Cape Town,249995
2426,Chevrolet,Lumina,2008,Cape Town,199990
2427,Chevrolet,Lumina,2007,Cape Town,239900
2428,Chevrolet,Lumina,2006,Cape Town,149995
2429,Chevrolet,Lumina,2005,Cape Town,196662
2430,Chevrolet,Lumina,2014,Durban,239900
2431,Chevrolet,Lumina,2012,Durban,399971
2432,Chevrolet,Lumina,2011,Durban,327490
2433,Chevrolet,Lumina,2009,Durban,319940
2434,Chevrolet,Lumina,2008,Durban,236995
2435,Chevrolet,Lumina,2007,Durban,174970
2436,Chevrolet,Lumina,2001,Durban,94993
2437,Chevrolet,Lumina,2013,Johannesburg,419617
2438,Chevrolet,Lumina,2012,Johannesburg,389967
2439,Chevrolet,Lumina,2011,Johannesburg,329798
2440,Chevrolet,Lumina,2010,Johannesburg,342424
2441,Chevrolet,Lumina,2009,Johannesburg,289000
2442,Chevrolet,Lumina,2008,Johannesburg,234925
2443,Chevrolet,Lumina,2007,Johannesburg,189950
2444,Chevrolet,Lumina,2005,Johannesburg,99900
2445,Chevrolet,Lumina,2012,Soweto,408000
2446,Chevrolet,Lumina,2005,Soweto,89950
2447,Chevrolet,Lumina,2014,Pretoria,499990
2448,Chevrolet,Lumina,2013,Pretoria,509900
2449,Chevrolet,Lumina,2012,Pretoria,399973
2450,Chevrolet,Lumina,2011,Pretoria,316598
2451,Chevrolet,Lumina,2009,Pretoria,299948
2452,Chevrolet,Lumina,2008,Pretoria,239900
2453,Chevrolet,Lumina,2007,Pretoria,182400
2454,Chevrolet,Lumina,2006,Pretoria,154948
2455,Chevrolet,Lumina,2005,Pretoria,144900
2456,Chevrolet,Lumina,2004,Pretoria,109948
2457,Chevrolet,Lumina,2001,Pretoria,89900
2458,Chevrolet,Lumina,2010,Port Elizabeth,249990
2459,Chevrolet,Lumina,2009,Port Elizabeth,269990
2460,Chevrolet,Lumina,2006,Port Elizabeth,129990
2461,Chevrolet,Lumina,2012,Benoni,319950
2462,Chevrolet,Lumina,2011,Benoni,409900
2463,Chevrolet,Lumina,2008,Benoni,299950
2464,Chevrolet,Lumina,2007,Benoni,259900
2465,Chevrolet,Lumina,2005,Benoni,99950
2466,Chevrolet,Lumina,2004,Benoni,79950
2467,Chevrolet,Cruze,2015,Cape Town,239995
2468,Chevrolet,Cruze,2014,Cape Town,182443
2469,Chevrolet,Cruze,2013,Cape Town,149900
2470,Chevrolet,Cruze,2012,Cape Town,145910
2471,Chevrolet,Cruze,2011,Cape Town,137400
2472,Chevrolet,Cruze,2010,Cape Town,128473
2473,Chevrolet,Cruze,2009,Cape Town,164950
2474,Chevrolet,Cruze,2014,Durban,179970
2475,Chevrolet,Cruze,2013,Durban,184062
2476,Chevrolet,Cruze,2012,Durban,182592
2477,Chevrolet,Cruze,2011,Durban,145965
2478,Chevrolet,Cruze,2010,Durban,153476
2479,Chevrolet,Cruze,2009,Durban,143870
2480,Chevrolet,Cruze,2015,Johannesburg,208283
2481,Chevrolet,Cruze,2014,Johannesburg,193115
2482,Chevrolet,Cruze,2013,Johannesburg,156419
2483,Chevrolet,Cruze,2012,Johannesburg,140205
2484,Chevrolet,Cruze,2011,Johannesburg,144436
2485,Chevrolet,Cruze,2010,Johannesburg,141012
2486,Chevrolet,Cruze,2009,Johannesburg,137443
2487,Chevrolet,Cruze,2014,Pretoria,200431
2488,Chevrolet,Cruze,2013,Pretoria,172956
2489,Chevrolet,Cruze,2012,Pretoria,155011
2490,Chevrolet,Cruze,2011,Pretoria,146831
2491,Chevrolet,Cruze,2010,Pretoria,132721
2492,Chevrolet,Cruze,2009,Pretoria,135281
2493,Chevrolet,Cruze,2015,Port Elizabeth,204900
2494,Chevrolet,Cruze,2014,Port Elizabeth,199900
2495,Chevrolet,Cruze,2013,Port Elizabeth,162445
2496,Chevrolet,Cruze,2012,Port Elizabeth,136297
2497,Chevrolet,Cruze,2011,Port Elizabeth,182948
2498,Chevrolet,Cruze,2010,Port Elizabeth,131445
2499,Chevrolet,Cruze,2009,Port Elizabeth,147468
2500,Chevrolet,Cruze,2015,Pietermaritzburg,183900
2501,Chevrolet,Cruze,2014,Pietermaritzburg,189977
2502,Chevrolet,Cruze,2013,Pietermaritzburg,176657
2503,Chevrolet,Cruze,2012,Pietermaritzburg,147467
2504,Chevrolet,Cruze,2011,Pietermaritzburg,153325
2505,Chevrolet,Cruze,2010,Pietermaritzburg,169995
2506,Chevrolet,Cruze,2009,Pietermaritzburg,79900
2507,Chevrolet,Cruze,2015,Benoni,214229
2508,Chevrolet,Cruze,2014,Benoni,173102
2509,Chevrolet,Cruze,2013,Benoni,145718
2510,Chevrolet,Cruze,2012,Benoni,160903
2511,Chevrolet,Cruze,2011,Benoni,122533
2512,Chevrolet,Cruze,2010,Benoni,119740
2513,Chevrolet,Cruze,2009,Benoni,123529
2514,Chevrolet,Cruze,2013,East London,166071
2515,Chevrolet,Cruze,2012,East London,153661
2516,Chevrolet,Cruze,2011,East London,158577
2517,Chevrolet,Cruze,2010,East London,154995
2518,Chevrolet,Cruze,2009,East London,139995
2519,Chevrolet,Corvette,2012,Johannesburg,127000
2520,Chevrolet,Corsa Utility,2013,Cape Town,109995
2521,Chevrolet,Corsa Utility,2012,Cape Town,111630
2522,Chevrolet,Corsa Utility,2011,Cape Town,89995
2523,Chevrolet,Corsa Utility,2014,Durban,134950
2524,Chevrolet,Corsa Utility,2013,Durban,117584
2525,Chevrolet,Corsa Utility,2012,Durban,111221
2526,Chevrolet,Corsa Utility,2011,Durban,106623
2527,Chevrolet,Corsa Utility,2010,Durban,96100
2528,Chevrolet,Corsa Utility,2015,Johannesburg,136450
2529,Chevrolet,Corsa Utility,2014,Johannesburg,131129
2530,Chevrolet,Corsa Utility,2013,Johannesburg,109622
2531,Chevrolet,Corsa Utility,2012,Johannesburg,107071
2532,Chevrolet,Corsa Utility,2011,Johannesburg,98455
2533,Chevrolet,Corsa Utility,2010,Johannesburg,91584
2534,Chevrolet,Corsa Utility,2007,Johannesburg,62000
2535,Chevrolet,Corsa Utility,2006,Johannesburg,68000
2536,Chevrolet,Corsa Utility,2014,Pretoria,139948
2537,Chevrolet,Corsa Utility,2013,Pretoria,139948
2538,Chevrolet,Corsa Utility,2012,Pretoria,129211
2539,Chevrolet,Corsa Utility,2011,Pretoria,110925
2540,Chevrolet,Corsa Utility,2010,Pretoria,122450
2541,Chevrolet,Corsa Utility,2014,Port Elizabeth,124990
2542,Chevrolet,Corsa Utility,2011,Port Elizabeth,108390
2543,Chevrolet,Corsa Utility,2010,Port Elizabeth,102490
2544,Chevrolet,Corsa Utility,2012,Pietermaritzburg,129990
2545,Chevrolet,Corsa Utility,2015,Benoni,163838
2546,Chevrolet,Corsa Utility,2014,Benoni,135959
